_step,epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
0,1,0.6775192542509599,53.80681818181818,0.659657712493624,56.36363636363637,0.0001
1,2,0.6547832933339206,57.72727272727273,0.6461374035903386,62.5,0.0001
2,3,0.6382727742195129,62.78409090909091,0.6308939329215458,66.13636363636364,0.0001
3,4,0.6276166655800559,63.23863636363637,0.6032125311238425,66.81818181818181,0.0001
4,5,0.6180629762736234,65.11363636363636,0.6049155635493142,65.9090909090909,0.0001
5,6,0.5984765719283711,65.85227272727273,0.6208684210266385,64.0909090909091,0.0001
6,7,0.6007988333702088,67.2159090909091,0.6053513927119119,66.13636363636364,0.0001
7,8,0.5723338576880368,70.39772727272727,0.5916421008961541,67.27272727272727,0.0001
8,9,0.5684031123464758,69.0909090909091,0.5984195917844772,68.18181818181819,0.0001
9,10,0.5489401389252055,71.93181818181819,0.5879107543400356,68.4090909090909,1e-05
10,11,0.5105370088057084,74.48863636363636,0.5763866092477526,69.31818181818181,1e-05
11,12,0.49198917854915963,76.93181818181819,0.5745264909097126,68.63636363636364,1e-05
12,13,0.4769595975225622,78.23863636363636,0.5689396964652198,69.77272727272727,1e-05
13,14,0.47454888116229665,77.44318181818181,0.5694050703729902,68.63636363636364,1e-05
14,15,0.4673051275990226,78.29545454545455,0.5696343502828053,69.0909090909091,1e-05
15,16,0.4599784395911477,78.52272727272727,0.5633309462240764,68.86363636363636,1e-05
16,17,0.4540356901558963,79.0340909090909,0.5604254794972283,68.18181818181819,1e-05
17,18,0.44213151931762695,78.63636363636364,0.5584874344723565,68.63636363636364,1e-05
18,19,0.43966729857704856,80.73863636363636,0.558860719203949,68.18181818181819,1e-05
19,20,0.42826926545663313,81.02272727272727,0.5550857548202787,69.0909090909091,1.0000000000000002e-06
